Date	company_id	company_name	cusip8	MSCIsec	ticker
06/30/2013	TBWFBY-S-US	Kennedy-Wilson Holdings Inc.	48939810	Financials	KW US
06/30/2013	SZJFXH-S-US	Quicksilver Resources Inc.	74837R10	Energy	KWK US
06/30/2013	NPL6ST-S-US	Quaker Chemical Corp.	74731610	Materials	KWR US
06/30/2013	KFN66G-S-US	KYTHERA Biopharmaceuticals Inc.	50157010	Health Care	KYTH US
06/30/2013	VYPZ0B-S-US	Loews Corp.	54042410	Financials	L US
06/30/2013	S5LHR3-S-US	Multi-Color Corp.	62538310	Industrials	LABL US
06/30/2013	QKLFDD-S-US	Lithia Motors Inc.	53679710	Consumer Discretionary	LAD US
06/30/2013	NL5J6M-S-US	Lamar Advertising Co.	51281510	Consumer Discretionary	LAMR US
06/30/2013	PX4PQN-S-US	Lancaster Colony Corp.	51384710	Consumer Staples	LANC US
06/30/2013	WZH2VV-S-US	Layne Christensen Co.	52105010	Industrials	LAYN US
06/30/2013	PM4PLT-S-US	Lazard Ltd.	G5405010	Financials	LAZ US
06/30/2013	TZ5Q99-S-US	Lakeland Bancorp Inc.	51163710	Financials	LBAI US
06/30/2013	C4CKD3-S-US	Liberty Global Plc	G5480U10	Consumer Discretionary	LBTYA US
06/30/2013	SKXZ61-S-US	Libbey Inc.	52989810	Consumer Discretionary	LBY US
06/30/2013	HCYM26-S-US	US Airways Group Inc.	90341W10	Industrials	LCC US
06/30/2013	LLVZG0-S-US	Lannett Co. Inc.	51601210	Health Care	LCI US
06/30/2013	N5TVCH-S-US	Lifetime Brands Inc.	53222Q10	Consumer Discretionary	LCUT US
06/30/2013	QG6RS5-S-US	Lydall Inc.	55081910	Industrials	LDL US
06/30/2013	HLYHQR-S-US	Leidos Holdings Inc.	78390X10	Information Technology	LDOS US
06/30/2013	QP00SH-S-US	Landauer Inc.	51476K10	Health Care	LDR US
06/30/2013	MJGC2Z-S-US	Lear Corp.	52186520	Consumer Discretionary	LEA US
06/30/2013	K11YS2-S-US	Leap Wireless International Inc.	52186330	Telecommunication Services	LEAP US
06/30/2013	TVS739-S-US	Lincoln Electric Holdings Inc.	53390010	Industrials	LECO US
06/30/2013	F3QSC9-S-US	Market Leader Inc.	57056R10	Information Technology	LEDR
06/30/2013	PB0T2B-S-US	Leggett & Platt Inc.	52466010	Consumer Discretionary	LEG US
06/30/2013	GRSGXM-S-US	Lennar Corp.	52605710	Consumer Discretionary	LEN US
06/30/2013	RNJ119-S-US	LeapFrog Enterprises Inc.	52186N10	Consumer Discretionary	LF US
06/30/2013	SGMYM9-S-US	Littelfuse Inc.	53700810	Information Technology	LFUS US
06/30/2013	WN9N7T-S-US	The Laclede Group Inc.	50559710	Utilities	LG US
06/30/2013	HP078K-S-US	Lions Gate Entertainment Corp.	53591920	Consumer Discretionary	LGF US
06/30/2013	BRV7XS-S-US	Ligand Pharmaceuticals Inc.	53220K50	Health Care	LGND US
06/30/2013	XLSWXT-S-US	Laboratory Corp. Of America Holdings	50540R40	Health Care	LH US
06/30/2013	XGGNXV-S-US	LHC Group Inc.	50187A10	Health Care	LHCG US
06/30/2013	H6CYS5-S-US	LaSalle Hotel Properties	51794210	Financials	LHO US
06/30/2013	FGWXJ4-S-US	Life Technologies Corp.	53217V10	Health Care	LIFE US
06/30/2013	QDY7D2-S-US	Lennox International Inc.	52610710	Industrials	LII US
06/30/2013	DG2SRP-S-US	LIN Media LLC	53277410	Consumer Discretionary	LIN US
06/30/2013	KQNCH9-S-US	Lincoln Educational Services Corp.	53353510	Consumer Discretionary	LINC US
06/30/2013	DR8CHR-S-US	Liberty Interactive Corp.	53071M10	Consumer Discretionary	LINTA US
06/30/2013	L9W9ZH-S-US	Fidelity Southern Corp.	31639410	Financials	LION US
06/30/2013	BQWH4V-S-US	Lionbridge Technologies Inc. (Delaware)	53625210	Information Technology	LIOX US
06/30/2013	QNVQLG-S-US	Lakeland Financial Corp.	51165610	Financials	LKFN US
06/30/2013	FYN7RB-S-US	LKQ Corp.	50188920	Consumer Discretionary	LKQ US
06/30/2013	VPRBS0-S-US	Lumber Liquidators Holdings Inc.	55003T10	Consumer Discretionary	LL US
06/30/2013	BCHWNY-S-US	L-3 Communications Holdings Inc.	50242410	Industrials	LLL US
06/30/2013	S37C7G-S-US	Limelight Networks Inc.	53261M10	Information Technology	LLNW US
06/30/2013	D50Z54-S-US	Linear Technology Corp.	53567810	Information Technology	LLTC US
06/30/2013	W38FV3-S-US	Eli Lilly & Co.	53245710	Health Care	LLY US
06/30/2013	TF5788-S-US	Legg Mason Inc.	52490110	Financials	LM US
06/30/2013	MM3CDV-S-US	Liberty Media Corp.	53122910	Consumer Discretionary	LMCA US
06/30/2013	R02GPQ-S-US	LMI Aerospace Inc.	50207910	Industrials	LMIA US
06/30/2013	J5XYXX-S-US	Limoneira Co.	53274610	Consumer Staples	LMNR US
06/30/2013	RBFXSD-S-US	Luminex Corp.	5.50E+14	Health Care	LMNX US
06/30/2013	MB9TL1-S-US	Lumos Networks Corp.	55028310	Telecommunication Services	LMOS US
06/30/2013	BV8916-S-US	Lockheed Martin Corp.	53983010	Industrials	LMT US
06/30/2013	HVQ5RM-S-US	Lincoln National Corp.	53418710	Financials	LNC US
06/30/2013	JWM3WQ-S-US	Snyder's-Lance Inc.	83355110	Consumer Staples	LNCE US
06/30/2013	KM5BFX-S-US	Landec Corp.	51476610	Materials	LNDC US
06/30/2013	Q774MW-S-US	Cheniere Energy Inc.	16411R20	Energy	LNG US
06/30/2013	TL2670-S-US	LinkedIn Corp.	53578A10	Information Technology	LNKD US
06/30/2013	GC4QRZ-S-US	Lindsay Corp.	53555510	Industrials	LNN US
06/30/2013	X9RH3N-S-US	Alliant Energy Corp.	1880210	Utilities	LNT US
06/30/2013	WJW42V-S-US	Lorillard Inc.	54414710	Consumer Staples	LO US
06/30/2013	RNJ4DK-S-US	LifeLock Inc.	53224V10	Consumer Discretionary	LOCK US
06/30/2013	CSQZST-S-US	LogMeIn Inc.	54142L10	Information Technology	LOGM US
06/30/2013	LSJ3LH-S-US	Grand Canyon Education Inc.	38526M10	Consumer Discretionary	LOPE US
06/30/2013	BT6FCC-S-US	Loral Space & Communications Inc.	54388110	Consumer Discretionary	LORL US
06/30/2013	FWGKNT-S-US	Spark Networks Inc.	84651P10	Information Technology	LOV US
06/30/2013	N91ZBG-S-US	Lowe's Cos. Inc.	54866110	Consumer Discretionary	LOW US
06/30/2013	R0N4D9-S-US	LipoScience Inc.	53630M10	Health Care	LPDX US
06/30/2013	LWQ5DB-S-US	Laredo Petroleum Holdings Inc.	51680610	Energy	LPI US
06/30/2013	JJJB62-S-US	LPL Financial Holdings Inc.	50212V10	Financials	LPLA US
06/30/2013	VDT4ZR-S-US	LifePoint Hospitals Inc.	53219L10	Health Care	LPNT US
06/30/2013	SGP0SF-S-US	Lender Processing Services Inc.	5.26E+14	Information Technology	LPS US
06/30/2013	QPZM46-S-US	LivePerson Inc.	53814610	Information Technology	LPSN US
06/30/2013	MBNYTH-S-US	Louisiana-Pacific Corp.	54634710	Materials	LPX US
06/30/2013	GGS44G-S-US	Liquidity Services Inc.	53635B10	Information Technology	LQDT US
06/30/2013	N9757B-S-US	Lam Research Corp.	51280710	Information Technology	LRCX US
06/30/2013	FL8L8H-S-US	K12 Inc.	48273U10	Consumer Discretionary	LRN US
06/30/2013	RWHVKS-S-US	Liberty Property Trust	53117210	Financials	LRY US
06/30/2013	MBNTKC-S-US	Lattice Semiconductor Corp.	51841510	Information Technology	LSCC US
06/30/2013	BRVV1B-S-US	CapLease Inc.	14028810	Financials	LSE
06/30/2013	TCWFBX-S-US	LSI Corp.	50216110	Information Technology	LSI US
06/30/2013	H7DL2V-S-US	Landstar System Inc.	51509810	Industrials	LSTR US
06/30/2013	FLDXDF-S-US	LTC Properties Inc.	50217510	Financials	LTC US
06/30/2013	B3L74D-S-US	L Brands Inc.	50179710	Consumer Discretionary	LTD US
06/30/2013	NZP7PH-S-US	Life Time Fitness Inc.	53217R20	Consumer Discretionary	LTM US
06/30/2013	NSYWF1-S-US	Ladenburg Thalmann Financial Services Inc.	50575Q10	Financials	LTS US
06/30/2013	T2Z28K-S-US	LTX-Credence Corp.	50240320	Information Technology	LTXC US
06/30/2013	KW3WP9-S-US	Luby's Inc.	54928210	Consumer Discretionary	LUB US
06/30/2013	BDNXCR-S-US	Lufkin Industries Inc.	54976410	Energy	LUFK
06/30/2013	XKSVQP-S-US	Leucadia National Corp.	52728810	Financials	LUK US
06/30/2013	MXVHMC-S-US	Southwest Airlines Co.	84474110	Industrials	LUV US
06/30/2013	TMTS63-S-US	Steinway Musical Instruments Inc.	85849510	Consumer Discretionary	LVB
06/30/2013	TKPVG7-S-US	Level 3 Communications Inc.	52729N30	Telecommunication Services	LVLT US
06/30/2013	TMYX30-S-US	Liberty Interactive Corp.	53071M88	Consumer Discretionary	LVNTA US
06/30/2013	BPSQS5-S-US	Las Vegas Sands Corp.	51783410	Consumer Discretionary	LVS US
06/30/2013	VGZF8W-S-US	Lifeway Foods Inc.	53191410	Consumer Staples	LWAY US
06/30/2013	CHQQ0L-S-US	Lexmark International Inc.	52977110	Information Technology	LXK US
06/30/2013	VS1QSW-S-US	Lexington Realty Trust	52904310	Financials	LXP US
06/30/2013	R95603-S-US	Lexicon Pharmaceuticals Inc.	52887210	Health Care	LXRX US
06/30/2013	NV79M1-S-US	LSB Industries Inc.	50216010	Materials	LXU US
06/30/2013	M1W3FF-S-US	LyondellBasell Industries NV	N5374510	Materials	LYB US
06/30/2013	HTJTDH-S-US	LSI Industries Inc.	50216C10	Industrials	LYTS US
06/30/2013	C5FWZD-S-US	Live Nation Entertainment Inc.	53803410	Consumer Discretionary	LYV US
06/30/2013	BNL65Y-S-US	La-Z-Boy Inc.	50533610	Consumer Discretionary	LZB US
06/30/2013	KHRMVQ-S-US	Macy's Inc.	55616P10	Consumer Discretionary	M US
06/30/2013	HLTYZF-S-US	MasterCard Inc.	57636Q10	Information Technology	MA US
06/30/2013	TLPSG8-S-US	Mid-America Apartment Communities Inc.	59522J10	Financials	MAA US
06/30/2013	RPSRTL-S-US	Macerich Co.	55438210	Financials	MAC US
06/30/2013	MYPH9W-S-US	Merrimack Pharmaceuticals Inc.	59032810	Health Care	MACK US
06/30/2013	TBQVMN-S-US	Main Street Capital Corp.	56035L10	Financials	MAIN US
06/30/2013	QHC03C-S-US	MAKO Surgical Corp.	56087910	Health Care	MAKO US
06/30/2013	GKZ0R8-S-US	ManpowerGroup	56418H10	Industrials	MAN US
06/30/2013	X56F28-S-US	Manhattan Associates Inc.	56275010	Information Technology	MANH US
06/30/2013	KZJH2D-S-US	ManTech International Corp.	56456310	Information Technology	MANT US
06/30/2013	CC0PJK-S-US	Marriott International Inc.	57190320	Consumer Discretionary	MAR US
06/30/2013	GPBWRP-S-US	Masco Corp.	57459910	Industrials	MAS US
06/30/2013	Q6CJWX-S-US	Masimo Corp.	57479510	Health Care	MASI US
06/30/2013	RS1WKD-S-US	Mattel Inc.	57708110	Consumer Discretionary	MAT US
06/30/2013	J99KF2-S-US	Mattersight Corp.	57709710	Information Technology	MATR US
06/30/2013	B4K45G-S-US	Matthews International Corp.	57712810	Consumer Discretionary	MATW US
06/30/2013	MLMM7Z-S-US	Matson Inc.	57686G10	Industrials	MATX US
06/30/2013	BDMVBR-S-US	Maxygen Inc.	57777610	Health Care	MAXY
06/30/2013	HY2GJD-S-US	MB Financial Inc.	55264U10	Financials	MBFI US
06/30/2013	QH5ZDJ-S-US	MBIA Inc.	55262C10	Financials	MBI US
06/30/2013	PN6NGR-S-US	Middleburg Financial Corp.	59609410	Financials	MBRG US
06/30/2013	SW4WHC-S-US	Merchants Bancshares Inc.	58844810	Financials	MBVT US
06/30/2013	DS954L-S-US	Mercantile Bank Corp.	58737610	Financials	MBWM US
06/30/2013	WQJW8S-S-US	MetroCorp Bancshares Inc.	59165010	Financials	MCBI US
06/30/2013	CDHPCV-S-US	Medley Capital Corp.	58503F10	Financials	MCC US
06/30/2013	F1F0GY-S-US	McDonald's Corp.	58013510	Consumer Discretionary	MCD US
06/30/2013	JR360D-S-US	Contango Oil & Gas Co.	21075N20	Energy	MCF US
06/30/2013	MT99FY-S-US	MCG Capital Corp.	58047P10	Financials	MCGC US
06/30/2013	SY92RH-S-US	Microchip Technology Inc.	59501710	Information Technology	MCHP US
06/30/2013	PW14V7-S-US	Marchex Inc.	56624R10	Information Technology	MCHX US
06/30/2013	LRDD7S-S-US	McKesson Corp.	58155Q10	Health Care	MCK US
06/30/2013	C4BW2G-S-US	Moody's Corp.	61536910	Financials	MCO US
06/30/2013	GGV50C-S-US	Molycorp Inc.	60875310	Materials	MCP US
06/30/2013	QLL86B-S-US	Monarch Casino & Resort Inc.	60902710	Consumer Discretionary	MCRI US
06/30/2013	LSJLCT-S-US	Micrel Inc.	59479310	Information Technology	MCRL US
06/30/2013	LZ5YVD-S-US	MICROS Systems Inc.	59490110	Information Technology	MCRS US
06/30/2013	BNM1TR-S-US	Marcus Corp.	56633010	Consumer Discretionary	MCS US
06/30/2013	PHPRNG-S-US	Mercury General Corp.	58940010	Financials	MCY US
06/30/2013	QBNT1Z-S-US	MEDNAX Inc.	58502B10	Health Care	MD US
06/30/2013	G5FRC0-S-US	MedAssets Inc.	58404510	Health Care	MDAS US
06/30/2013	XD3RWF-S-US	M.D.C. Holdings Inc.	55267610	Consumer Discretionary	MDC US
06/30/2013	KYKSFJ-S-US	The Medicines Co.	58468810	Health Care	MDCO US
06/30/2013	D8DHJ7-S-US	Mondelez International Inc.	60920710	Consumer Staples	MDLZ US
06/30/2013	GB58PD-S-US	Meredith Corp.	58943310	Consumer Discretionary	MDP US
06/30/2013	VLC2X3-S-US	McDermott International Inc.	58003710	Energy	MDR US
06/30/2013	HD2MQZ-S-US	Allscripts Healthcare Solutions Inc.	01988P10	Health Care	MDRX US
06/30/2013	CX3NF1-S-US	Medidata Solutions Inc.	58471A10	Health Care	MDSO US
06/30/2013	TTHQS7-S-US	Medtronic Inc.	58505510	Health Care	MDT US
06/30/2013	P45G64-S-US	MDU Resources Group Inc.	55269010	Utilities	MDU US
06/30/2013	W91Z7L-S-US	Medivation Inc.	58501N10	Health Care	MDVN US
06/30/2013	MG3YWX-S-US	Midway Gold Corp.		Materials	MDW
06/30/2013	H8N5Q2-S-US	MDC Partners Inc.		Consumer Discretionary	MDZ/A CN
06/30/2013	R3HHY7-S-US	Metalico Inc.	59117610	Industrials	MEA US
06/30/2013	MLJD2Y-S-US	Measurement Specialties Inc.	58342110	Information Technology	MEAS US
06/30/2013	K39KJD-S-US	Medifast Inc.	58470H10	Consumer Staples	MED US
06/30/2013	TSCHL5-S-US	MeetMe Inc.	58514110	Information Technology	MEET US
06/30/2013	JVB0D2-S-US	Methode Electronics Inc.	59152020	Information Technology	MEI US
06/30/2013	X0T7BG-S-US	Mentor Graphics Corp.	58720010	Information Technology	MENT US
06/30/2013	NV2X6X-S-US	MetLife Inc.	59156R10	Financials	MET US
06/30/2013	BDMMYK-S-US	Metro Bancorp Inc. (Pennsylvania)	59161R10	Financials	METR US
06/30/2013	SKWSYY-S-US	MFA Financial Inc.	55272X10	Financials	MFA US
06/30/2013	VCM27Y-S-US	Maidenform Brands Inc.	56030510	Consumer Discretionary	MFB
06/30/2013	NNLG3Y-S-US	MicroFinancial Inc.	59507210	Financials	MFI US
06/30/2013	QMXJY2-S-US	Multi-Fineline Electronix Inc.	62541B10	Information Technology	MFLX US
06/30/2013	RV0G27-S-US	Mattress Firm Holding Corp.	57722W10	Consumer Discretionary	MFRM US
06/30/2013	BFW6MW-S-US	MISTRAS Group Inc.	60649T10	Industrials	MG US
06/30/2013	Q3W246-S-US	Multimedia Games Holding Co. Inc.	62545310	Consumer Discretionary	MGAM US
06/30/2013	SPFVW7-S-US	MGE Energy Inc.	55277P10	Utilities	MGEE US
06/30/2013	V2MYTY-S-US	MoneyGram International Inc.	60935Y20	Information Technology	MGI US
06/30/2013	PLYM03-S-US	Magellan Health Services Inc.	55907920	Health Care	MGLN US
06/30/2013	MQ18S4-S-US	MGM Resorts International	55295310	Consumer Discretionary	MGM US
06/30/2013	CQHVTT-S-US	McGrath RentCorp	58058910	Industrials	MGRC US
06/30/2013	NXC32S-S-US	McGraw Hill Financial Inc.	58064510	Consumer Discretionary	MHFI US
06/30/2013	WPJ3PZ-S-US	Morgans Hotel Group Co.	61748W10	Consumer Discretionary	MHGC US
06/30/2013	NK4RMT-S-US	Mohawk Industries Inc.	60819010	Consumer Discretionary	MHK US
06/30/2013	HHBX04-S-US	Maiden Holdings Ltd.	G5753U11	Financials	MHLD US
06/30/2013	KPM401-S-US	M/I Homes Inc.	55305B10	Consumer Discretionary	MHO US
06/30/2013	VS56F4-S-US	Magnum Hunter Resources Corp.	55973B10	Energy	MHR US
06/30/2013	G900JC-S-US	The Middleby Corp.	59627810	Industrials	MIDD US
06/30/2013	KHSV4V-S-US	Meadowbrook Insurance Group Inc.	58319P10	Financials	MIG US
06/30/2013	G7VGR0-S-US	Miller Energy Resources Inc.	60052710	Energy	MILL US
06/30/2013	MG410Z-S-US	Mitcham Industries Inc.	60650110	Energy	MIND US
06/30/2013	VKC2S0-S-US	Mobile Mini Inc.	60740F10	Industrials	MINI US
06/30/2013	LRW9TX-S-US	AG Mortgage Investment Trust Inc.	122810	Financials	MITT US
06/30/2013	SM1XZZ-S-US	Mead Johnson Nutrition Co.	58283910	Consumer Staples	MJN US
06/30/2013	DVR40W-S-US	McCormick & Co. Inc.	57978020	Consumer Staples	MKC US
06/30/2013	J75JH3-S-US	Markel Corp.	57053510	Financials	MKL US
06/30/2013	TGB6X1-S-US	MKS Instruments Inc.	55306N10	Information Technology	MKSI US
06/30/2013	CCJBHC-S-US	Responsys Inc.	76124810	Information Technology	MKTG US
06/30/2013	GV31DS-S-US	MarketAxess Holdings Inc.	57060D10	Financials	MKTX US
06/30/2013	WB6GYX-S-US	Mesa Laboratories Inc.	59064R10	Information Technology	MLAB US
06/30/2013	GQM6RL-S-US	Herman Miller Inc.	60054410	Industrials	MLHR US
06/30/2013	Q771FS-S-US	Mueller Industries Inc.	62475610	Industrials	MLI US
06/30/2013	LY60VC-S-US	Martin Marietta Materials Inc.	57328410	Materials	MLM US
06/30/2013	DG7WGG-S-US	ModusLink Global Solutions Inc.	60786L10	Information Technology	MLNK US
06/30/2013	PRM6ST-S-US	Miller Industries Inc. (Tennessee)	60055120	Industrials	MLR US
06/30/2013	M6WZVV-S-US	Millennial Media Inc.	60040N10	Information Technology	MM US
06/30/2013	RWB1HB-S-US	Marsh & McLennan Cos. Inc.	57174810	Financials	MMC US
06/30/2013	R17LLM-S-US	3M Co.	88579Y10	Industrials	MMM US
06/30/2013	HY2KQH-S-US	MAXIMUS Inc.	57793310	Information Technology	MMS US
06/30/2013	LWY7WZ-S-US	Merit Medical Systems Inc.	58988910	Health Care	MMSI US
06/30/2013	R7V8ZQ-S-US	Manning & Napier Inc.	56382Q10	Financials	MN US
06/30/2013	DWQ23Z-S-US	The McClatchy Co.	57948910	Consumer Discretionary	MNI US
06/30/2013	CJWNLB-S-US	MannKind Corp.	56400P20	Health Care	MNKD US
06/30/2013	GN6H7G-S-US	Monmouth Real Estate Investment Corp.	60972010	Financials	MNR US
06/30/2013	LRHWY2-S-US	Monro Muffler Brake Inc.	61023610	Consumer Discretionary	MNRO US
06/30/2013	NT3TVP-S-US	Monster Beverage Corp.	61174010	Consumer Staples	MNST US
06/30/2013	G0YHN6-S-US	Momenta Pharmaceuticals Inc.	60877T10	Health Care	MNTA US
06/30/2013	WPL1CS-S-US	MTR Gaming Group Inc.	55376910	Consumer Discretionary	MNTG US
06/30/2013	BRWRT6-S-US	Altria Group Inc.	02209S10	Consumer Staples	MO US
06/30/2013	B8483R-S-US	Modine Manufacturing Co.	60782810	Consumer Discretionary	MOD US
06/30/2013	LHG8VT-S-US	MidWestOne Financial Group Inc.	59851110	Financials	MOFG US
06/30/2013	J996RR-S-US	Moog Inc.	61539420	Industrials	MOG/A US
06/30/2013	CB1BN2-S-US	Molina Healthcare Inc.	60855R10	Health Care	MOH US
06/30/2013	D559F6-S-US	Molex Inc.	60855410	Information Technology	MOLX US
06/30/2013	CN7JPT-S-US	Monsanto Co.	61166W10	Materials	MON US
06/30/2013	TQ9V5F-S-US	Morningstar Inc.	61770010	Consumer Discretionary	MORN US
06/30/2013	GW5WZK-S-US	The Mosaic Co.	61945C10	Materials	MOS US
06/30/2013	N4NNBJ-S-US	MoSys Inc.	61971810	Information Technology	MOSY US
06/30/2013	MR6HW4-S-US	Movado Group Inc.	62458010	Consumer Discretionary	MOV US
06/30/2013	QMWRFB-S-US	Move Inc.	62458M20	Information Technology	MOVE US
06/30/2013	MQLFH7-S-US	Marathon Petroleum Corp.	56585A10	Energy	MPC US
06/30/2013	H0GWRH-S-US	Midstates Petroleum Co. Inc.	59804T10	Energy	MPO US
06/30/2013	JZVY5B-S-US	Met-Pro Corp.	59087630	Industrials	MPR
06/30/2013	M8H3DT-S-US	Medical Properties Trust Inc.	58463J30	Financials	MPW US
06/30/2013	CZJM88-S-US	Monolithic Power Systems Inc.	60983910	Information Technology	MPWR US
06/30/2013	STZMBB-S-US	Marine Products Corp.	56842710	Consumer Discretionary	MPX US
06/30/2013	V032J1-S-US	MRC Global Inc.	55345K10	Industrials	MRC US
06/30/2013	JR3CBK-S-US	Mercury Systems Inc.	58937810	Information Technology	MRCY US
06/30/2013	NW86FZ-S-US	Merge Healthcare Inc.	58949910	Health Care	MRGE US
06/30/2013	S48NVS-S-US	Montpelier Re Holdings Ltd.	G6218510	Financials	MRH US
06/30/2013	V9FMMN-S-US	Merck & Co. Inc.	58933Y10	Health Care	MRK US
06/30/2013	X2XKYS-S-US	Marlin Business Services Corp.	57115710	Financials	MRLN US
06/30/2013	NCHX4Q-S-US	Marathon Oil Corp.	56584910	Energy	MRO US
06/30/2013	QXVDZX-S-US	Marten Transport Ltd.	57307510	Industrials	MRTN US
06/30/2013	F3NL57-S-US	Marvell Technology Group Ltd.	G5876H10	Information Technology	MRVL US
06/30/2013	RWHXPV-S-US	Morgan Stanley	61744644	Financials	MS US
06/30/2013	DZ4019-S-US	Mine Safety Appliances Co.	60272010	Industrials	MSA US
06/30/2013	SQMDKJ-S-US	Microsemi Corp.	59513710	Information Technology	MSCC US
06/30/2013	TP36J7-S-US	MSCI Inc.	55354G10	Financials	MSCI US
06/30/2013	KDCJD2-S-US	Middlesex Water Co.	59668010	Utilities	MSEX US
06/30/2013	PN2FDS-S-US	MainSource Financial Group Inc.	56062Y10	Financials	MSFG US
06/30/2013	DF3K29-S-US	Microsoft Corp.	59491810	Information Technology	MSFT US
06/30/2013	RT8PT0-S-US	The Madison Square Garden Co.	55826P10	Consumer Discretionary	MSG US
06/30/2013	X8M6VK-S-US	Motorola Solutions Inc.	62007630	Information Technology	MSI US
06/30/2013	CSTJJ2-S-US	MidSouth Bancorp Inc.	59803910	Financials	MSL US
06/30/2013	WPDTDW-S-US	MSC Industrial Direct Co. Inc.	55353010	Industrials	MSM US
06/30/2013	M8DZBT-S-US	Martha Stewart Living Omnimedia Inc.	57308310	Consumer Discretionary	MSO US
06/30/2013	LJQBBG-S-US	Mindspeed Technologies Inc.	60268220	Information Technology	MSPD US
06/30/2013	B700XP-S-US	MicroStrategy Inc.	59497240	Information Technology	MSTR US
06/30/2013	VBL5F0-S-US	M&T Bank Corp.	55261F10	Financials	MTB US
06/30/2013	VNSTB5-S-US	Mettler-Toledo International Inc.	59268810	Information Technology	MTD US
06/30/2013	MCJB7C-S-US	Matador Resources Co.	57648520	Energy	MTDR US
06/30/2013	LY1F21-S-US	MGIC Investment Corp.	55284810	Financials	MTG US
06/30/2013	LDMY8V-S-US	American Capital Mortgage Investment Corp.	02504A10	Financials	MTGE US
06/30/2013	XCZ9C7-S-US	Meritage Homes Corp.	59001A10	Consumer Discretionary	MTH US
06/30/2013	XQ6C1S-S-US	Vail Resorts Inc.	91879Q10	Consumer Discretionary	MTN US
06/30/2013	QZ3MSQ-S-US	Meritor Inc.	59001K10	Industrials	MTOR US
06/30/2013	K14JPH-S-US	Materion Corp.	57669010	Materials	MTRN US
06/30/2013	GW67MW-S-US	Matrix Service Co.	57685310	Energy	MTRX US
06/30/2013	TH9T7R-S-US	MTS Systems Corp.	55377710	Information Technology	MTSC US
06/30/2013	HPVS0L-S-US	M/A-COM Technology Solutions Holdings Inc.	55405Y10	Information Technology	MTSI US
06/30/2013	MJ6M6L-S-US	Mattson Technology Inc.	57722310	Information Technology	MTSN US
06/30/2013	FMG5YQ-S-US	Manitowoc Co. Inc.	56357110	Industrials	MTW US
06/30/2013	QQ0ZRH-S-US	Minerals Technologies Inc.	60315810	Materials	MTX US
06/30/2013	NGW1SG-S-US	MasTec Inc.	57632310	Industrials	MTZ US
06/30/2013	D1RR34-S-US	Micron Technology Inc.	59511210	Information Technology	MU US
06/30/2013	PKTM88-S-US	Murphy Oil Corp.	62671710	Energy	MUR US
06/30/2013	RPSD37-S-US	McEwen Mining Inc.	58039P10	Materials	MUX US
06/30/2013	CFGCWL-S-US	The Men's Wearhouse Inc.	58711810	Consumer Discretionary	MW US
06/30/2013	CHNTDT-S-US	Mueller Water Products Inc.	62475810	Industrials	MWA US
06/30/2013	HVWRCV-S-US	MWI Veterinary Supply Inc.	55402X10	Health Care	MWIV US
06/30/2013	G5M8S2-S-US	MeadWestvaco Corp.	58333410	Materials	MWV
06/30/2013	TTHG7Z-S-US	Monster Worldwide Inc.	61174210	Information Technology	MWW US
06/30/2013	V0BDBS-S-US	Maxim Integrated Products Inc.	57772K10	Information Technology	MXIM US
06/30/2013	BCLHSJ-S-US	MaxLinear Inc.	57776J10	Information Technology	MXL US
06/30/2013	R06PRP-S-US	Maxwell Technologies Inc.	57776710	Information Technology	MXWL US
06/30/2013	KFP4W6-S-US	Myers Industries Inc.	62846410	Materials	MYE US
06/30/2013	V4VNWF-S-US	Myriad Genetics Inc.	62855J10	Health Care	MYGN US
06/30/2013	VH2XZ5-S-US	Mylan Inc.	62853010	Health Care	MYL US
06/30/2013	P46QRG-S-US	MYR Group Inc.	55405W10	Industrials	MYRG US
06/30/2013	SFHJ55-S-US	NetSuite Inc.	64118Q10	Information Technology	N US
06/30/2013	WFHPXV-S-US	Nash-Finch Co.	63115810	Consumer Staples	NAFC
06/30/2013	W14H16-S-US	Nanometrics Inc.	63007710	Information Technology	NANO US
06/30/2013	T6788J-S-US	NASB Financial Inc.	62896810	Financials	NASB US
06/30/2013	TP4M2F-S-US	Nordic American Tankers Ltd.	G6577310	Energy	NAT US
06/30/2013	K00N4R-S-US	Nathan's Famous Inc.	63234710	Consumer Discretionary	NATH US
06/30/2013	L1V2ML-S-US	National Instruments Corp.	63651810	Information Technology	NATI US
06/30/2013	B2BRS9-S-US	National Interstate Corp.	63654U10	Financials	NATL US
06/30/2013	SDC7RY-S-US	Nature's Sunshine Products Inc.	63902710	Consumer Staples	NATR US
06/30/2013	RRXLHH-S-US	National American University Holdings Inc.	63245Q10	Consumer Discretionary	NAUH US
06/30/2013	T1PR8N-S-US	Navistar International Corp.	6.39E+14	Industrials	NAV US
06/30/2013	X56G49-S-US	Navidea Biopharmaceuticals Inc.	63937X10	Health Care	NAVB US
06/30/2013	NZMC2Q-S-US	The Navigators Group Inc.	63890410	Financials	NAVG US
06/30/2013	FLD3XQ-S-US	National Bank Holdings Corp.	63370710	Financials	NBHC US
06/30/2013	JS30TB-S-US	Neurocrine Biosciences Inc.	64125C10	Health Care	NBIX US
06/30/2013	WW7382-S-US	Noble Energy Inc.	65504410	Energy	NBL US
06/30/2013	Q1PKCV-S-US	Nabors Industries Ltd.	G6359F10	Energy	NBR US
