date	_STAT_	BIDLO	ASKHI	PRC	VOL	RET	BID	ASK	OPENPRC	RETX	vwretd	vwretx	ewretd	ewretx
20110124	MEAN	38.036502653	38.997490787	38.708019504	1095916.3703	0.0125034752	38.677900845	38.7103207	38.336792653	0.0125034752	0.006284	0.006244	0.006046	0.006038
20110125	MEAN	37.975501195	39.006960962	38.702580379	1139760.0612	0.0018843207	38.588571399	38.715101924	38.516268192	0.0018843207	-0.000435	-0.000454	-0.001076	-0.001084
20110126	MEAN	38.51236343	39.589906395	39.29507814	1339103.7413	0.0197232303	39.227558169	39.28732561	38.787819767	0.0196499475	0.007331	0.0073	0.011708	0.011678
20110127	MEAN	38.851972674	39.7115125	39.298470959	1038906.1744	-0.000504567	39.243284826	39.270029215	39.297928924	-0.000513985	0.002122	0.002018	0.001653	0.001559
20110128	MEAN	37.915246512	39.499497936	38.129990756	1306534.4535	-0.029480703	38.136104651	38.166831424	39.295494186	-0.029491125	-0.017211	-0.017267	-0.017784	-0.017827
20110131	MEAN	37.972951773	38.997492151	38.58488375	1039921.9186	0.0081362849	38.569273372	38.624244186	38.313546802	0.0081304593	0.007621	0.007618	0.005212	0.005202
20110201	MEAN	38.484705581	39.741322703	39.438345872	1241920.0552	0.0253615494	39.37877907	39.42354657	38.860450523	0.0253615494	0.017011	0.016978	0.014753	0.014685
20110202	MEAN	38.805052645	39.856082209	39.276269477	1094861.468	-0.005345735	39.21869189	39.255988372	39.343982558	-0.005377959	-0.002218	-0.002366	-0.000556	-0.000625
20110203	MEAN	38.782763401	39.774234913	39.48740843	927060.68314	0.0010078343	39.438604709	39.497180145	39.199418663	0.0009896744	0.002926	0.002781	0.001939	0.001862
20110204	MEAN	38.980703081	39.931860203	39.397248256	963661.53488	0.0021665494	39.472587238	39.517819709	39.591871808	0.0021238547	0.002168	0.002148	0.001326	0.001303
20110207	MEAN	39.381027645	40.296200581	39.963215116	953671.59302	0.0129427442	39.885232558	39.955290756	39.664578517	0.0129427442	0.006122	0.006108	0.006745	0.006716
20110208	MEAN	39.608623256	40.310577035	40.106315698	959901.86047	0.0053041686	40.096860233	40.129418605	40.066454781	0.0052396221	0.004563	0.004357	0.003895	0.00385
20110209	MEAN	39.595269244	40.364026744	39.975018953	989137.96802	-0.002565273	39.959941831	40.060872093	39.999258779	-0.002657352	-0.003429	-0.003549	-0.00361	-0.003712
20110210	MEAN	39.542333721	40.502364477	40.02360468	940935.89535	0.001191436	40.131918605	40.183255814	39.836933236	0.0011125291	0.001331	0.001271	0.000472	0.000427
20110211	MEAN	39.865524448	40.911724099	40.641358983	879804.44186	0.0125375058	40.689447645	40.747238372	40.1061807	0.0124601977	0.006107	0.005945	0.006629	0.006336
20110214	MEAN	40.392840407	41.225996628	40.884622093	800107.55814	0.0029340291	40.846744157	40.915261628	40.736846134	0.0028862645	0.00339	0.003258	0.003197	0.003171
20110215	MEAN	40.384752326	41.355630698	40.935191802	844149.13372	-0.004540262	40.927703459	40.970203372	40.794636047	-0.004604462	-0.003185	-0.003277	-0.003015	-0.003053
20110216	MEAN	40.799568605	41.627385262	41.327549157	883616.37209	0.0091216047	41.276075494	41.328226715	41.119566831	0.0089704506	0.007512	0.007351	0.006352	0.006185
20110217	MEAN	40.76922093	41.79326718	41.538214302	821422.79651	0.0072177384	41.52136625	41.578749913	41.294840087	0.0071398634	0.003948	0.003847	0.005617	0.005578
20110218	MEAN	41.246371541	42.207447442	41.707484302	919540.21221	0.0037888517	41.658633721	41.720610494	41.813862915	0.0037888517	0.001228	0.001209	0.001088	0.001068
20110222	MEAN	40.214452936	41.616177355	40.546053779	1282921.0494	-0.030681901	40.424098779	40.581860523	41.281525872	-0.030681901	-0.021038	-0.021049	-0.020645	-0.020656
20110223	MEAN	39.253017965	40.85889532	39.686353517	1497224.1424	-0.023459965	39.750901192	39.844592703	40.643841429	-0.023519494	-0.006545	-0.006586	-0.008481	-0.008523
20110224	MEAN	39.284911831	40.473587209	39.909418634	1241191.875	0.0061051279	39.93017439	39.976889535	39.853415291	0.0059344622	-0.000131	-0.000305	0.002655	0.002575
20110225	MEAN	39.708919186	40.674931134	40.443764884	978928.98547	0.0185613924	40.371133953	40.513721279	40.060668547	0.0184846395	0.012918	0.012721	0.015057	0.014965
20110228	MEAN	40.105764826	41.131622587	40.663953372	961889.97384	0.0030513517	40.582093023	40.675959186	40.654336628	0.003038811	0.005333	0.005287	0.002853	0.002837
20110301	MEAN	39.419810145	40.829704913	39.543008866	1124890.7674	-0.020166154	39.629971076	39.704505843	40.628206997	-0.020221578	-0.014888	-0.014923	-0.011157	-0.011221
20110302	MEAN	39.255212791	40.280911366	39.848198198	1015218.4302	0.0072783052	39.775784884	39.847499971	39.654810988	0.0072350029	0.002832	0.002687	0.002967	0.002902
20110303	MEAN	39.890934564	41.104333169	40.622289506	1030223.0785	0.0250879913	40.580726744	40.63988375	40.238691831	0.0250713605	0.016077	0.016029	0.013356	0.013322
20110304	MEAN	39.755958081	40.849330203	40.091497616	953356.42733	-0.00870086	40.154942151	40.2860175	40.694810466	-0.008735709	-0.00589	-0.005904	-0.003337	-0.003372
20110307	MEAN	39.27835064	40.641232297	39.649438663	1062097.4535	-0.014917724	39.635755814	39.688197791	40.375627936	-0.014917724	-0.009402	-0.009429	-0.009718	-0.009735
20110308	MEAN	39.377983721	40.786136017	40.25707125	1032284.2035	0.0218239767	40.339622151	40.395872093	39.801180787	0.0217984767	0.008078	0.007933	0.008947	0.008887
20110309	MEAN	39.910333808	40.824875552	40.288041017	861824.49128	0.0006854622	40.35229686	40.411191831	40.376278163	0.0005924215	-0.00244	-0.002591	-0.003092	-0.003229
20110310	MEAN	38.923427791	40.146871831	39.244513081	1264860.9157	-0.027737166	39.258982529	39.311075552	39.910770669	-0.02777793	-0.019775	-0.019785	-0.019528	-0.019569
20110311	MEAN	38.659698285	39.865578198	39.51506314	950285.80233	0.0062255669	39.471744186	39.520813953	39.129839884	0.0061627936	0.006951	0.006645	0.002937	0.002503
20110314	MEAN	38.630839273	39.752878779	39.034651453	1046571.4244	-0.006613337	39.13369189	39.180232645	39.266851254	-0.006622802	-0.005471	-0.005511	-0.006664	-0.006698
20110315	MEAN	37.782020959	39.276571831	38.762761628	1367966.2238	-0.005698055	38.788285029	38.829970785	38.184854709	-0.005720517	-0.011139	-0.011164	-0.010769	-0.010854
20110316	MEAN	38.01582907	39.324105494	38.462013081	1442025.9302	-0.012084991	38.48395375	38.526686047	38.694374709	-0.0120995	-0.016629	-0.016679	-0.010119	-0.010217
20110317	MEAN	38.525121483	39.442725349	38.721497645	1111035.6105	0.0083178459	38.828313866	38.858401192	39.150757726	0.0081866977	0.01221	0.012182	0.00724	0.007182
20110318	MEAN	38.872597703	39.90731686	39.501005552	1296220.3488	0.0128249797	39.422325552	39.501424419	39.274476512	0.0128249797	0.004854	0.00481	0.008049	0.00798
20110321	MEAN	39.633177326	40.728963547	40.436344419	901155.57849	0.027285218	40.427819797	40.482528721	40.094110787	0.027285218	0.016433	0.016417	0.015753	0.015689
20110322	MEAN	39.950762791	40.932733605	40.473522936	825828.1686	-0.004408852	40.425232645	40.479767326	40.513939186	-0.004412297	-0.003236	-0.003327	-0.001224	-0.001307
20110323	MEAN	39.723721163	40.876592733	40.476561047	879157.69186	0.0027262442	40.531075523	40.58622093	40.214755364	0.0026613808	0.002868	0.002851	0.002902	0.002852
20110324	MEAN	40.272023837	41.133879099	40.860957267	883416.68605	0.0077157558	40.784738343	40.849738343	40.754993895	0.0077063169	0.008543	0.008489	0.005814	0.005781
20110325	MEAN	40.651023198	41.600734273	41.068049971	836441.53488	0.0080025087	41.11369186	41.178691831	41.07179621	0.0080025087	0.003131	0.003096	0.003927	0.003864
20110328	MEAN	40.842732849	41.648715988	41.012218547	769562.95349	-0.00290166	41.08389532	41.142325262	41.345924227	-0.00290166	-0.003323	-0.003327	-0.001792	-0.001807
20110329	MEAN	40.710805843	41.666680552	41.361242703	836737.2093	0.0087233866	41.443808169	41.493488401	41.249654123	0.0085982762	0.007159	0.006919	0.005545	0.005339
20110330	MEAN	41.427109012	42.283418634	42.001744186	911299.15988	0.0126590058	41.942528866	41.995348808	41.747226744	0.0125965349	0.008219	0.008134	0.007886	0.007839
20110331	MEAN	41.573582029	42.503764029	42.254146319	893981.32174	0.0055840203	42.186028928	42.229362261	41.919533304	0.0055840203	-0.000603	-0.000605	0.002407	0.002389
20110401	MEAN	42.082854232	43.022270464	42.459177043	944843.2087	0.0080530232	42.498608696	42.567014493	42.603784564	0.0080530232	0.005456	0.005358	0.003529	0.003443
20110404	MEAN	42.248705623	43.05389913	42.69514171	830476.96522	0.0039448609	42.64443487	42.696695652	42.675159449	0.0039144406	0.001175	0.001093	0.000958	0.000924
20110405	MEAN	42.288909275	43.160189536	42.658637652	866463.34493	0.0014848406	42.704869594	42.772202841	42.690610552	0.0014725826	0.001333	0.001323	0.00192	0.001908
20110406	MEAN	42.406742609	43.34158171	42.80089571	879581.28986	0.002033487	42.752058	42.786782348	42.997826116	0.0019753362	0.00173	0.001464	0.002638	0.002592
20110407	MEAN	41.989755101	43.113589536	42.200904638	853951.35942	-0.007523922	42.24026087	42.312985246	42.883052355	-0.007549893	-0.002256	-0.002302	-0.002513	-0.002599
20110408	MEAN	41.351524377	42.671477971	41.689604116	897529.0058	-0.015061536	41.681739159	41.739536232	42.481637652	-0.015070278	-0.003388	-0.003391	-0.004745	-0.004756
20110411	MEAN	41.035783478	42.036887159	41.148833333	845235.67246	-0.005534557	41.344521797	41.416202899	41.869026297	-0.005534557	-0.00472	-0.004738	-0.006491	-0.006511
20110412	MEAN	40.512639681	41.636563594	41.032174174	1100633.6841	-0.012985096	41.06391313	41.150434638	40.986997072	-0.013001899	-0.009235	-0.009247	-0.010338	-0.010351
20110413	MEAN	40.253270145	41.304715101	40.590217333	932488.64348	-0.003612974	40.566724638	40.621710174	40.909521768	-0.003722186	0.001298	0.001175	0.001645	0.001341
20110414	MEAN	39.775987254	40.756357746	40.444790751	886580.2341	0.0024228174	40.504219624	40.560520231	40.380465174	0.0023966986	0.000543	0.000531	0.002637	0.002603
20110415	MEAN	40.163569133	41.130786734	40.883609827	897123.32081	0.0071513526	40.850144624	40.90231211	40.511687746	0.0071513526	0.003965	0.003955	0.004948	0.004923
20110418	MEAN	39.707239017	40.886531532	40.32035552	991178.71965	-0.017586613	40.342427775	40.398641561	40.38839604	-0.017586613	-0.01161	-0.01162	-0.011487	-0.011509
20110419	MEAN	40.016394899	40.900453084	40.547607464	990403.14121	0.004486789	40.456974063	40.579308357	40.463631153	0.0044212861	0.005726	0.005695	0.003512	0.00343
20110420	MEAN	40.66234781	41.612083314	41.287175476	1129001.3516	0.0167069827	41.261383314	41.311325677	41.085988501	0.0166950317	0.014271	0.014249	0.012661	0.012611
20110421	MEAN	40.979280375	41.941263718	41.513371758	1087843.2046	0.0066655216	41.466195965	41.522852882	41.598185591	0.0066655216	0.005873	0.005819	0.004946	0.004929
20110425	MEAN	40.807200836	41.810135735	41.416004928	802919.46398	-0.003507663	41.373515879	41.426570519	41.478028876	-0.003507663	-0.001841	-0.001847	-0.000562	-0.000578
20110426	MEAN	41.34961098	42.368663977	41.912089366	1148338.8847	0.0156456369	41.820345908	42.00461098	41.614521873	0.0156456369	0.008138	0.008128	0.005423	0.005391
20110427	MEAN	41.291482709	42.287201124	41.921080692	1175432.0403	0.0020940461	41.877867406	41.908904899	41.926809539	0.0020555187	0.006167	0.005982	0.005247	0.00516
20110428	MEAN	41.484666254	42.483752161	42.036945533	956476.61383	0.0053227522	42.073832911	42.133314092	42.091120202	0.0053227522	0.002938	0.002852	0.001926	0.001861
20110429	MEAN	41.870082767	42.6988917	42.220461153	1037551.6542	0.0057486513	42.26786781	42.31017317	42.34552026	0.0057486513	0.003117	0.003096	0.003668	0.003633
20110502	MEAN	41.799572709	42.77436487	42.080024207	915386.87032	-0.007828637	42.043256599	42.093371729	42.50054755	-0.007834772	-0.003565	-0.003618	-0.006003	-0.006083
20110503	MEAN	41.311031931	42.34363683	41.675648127	1002944.6427	-0.010454058	41.678097954	41.711988559	41.998731931	-0.01045711	-0.006642	-0.006657	-0.009097	-0.009186
20110504	MEAN	40.61110908	41.939083908	41.041841925	1145349.6724	-0.014614977	41.005373621	41.053821466	41.600321839	-0.014654478	-0.007961	-0.008141	-0.008801	-0.008905
20110505	MEAN	39.868808023	41.548073037	40.772464011	1226008.9226	-0.001874943	40.762722092	40.80085957	40.740706017	-0.001906422	-0.009445	-0.009519	-0.006183	-0.00626
20110506	MEAN	40.505407421	41.698422894	40.877552751	987061.65043	0.0049523324	40.940773696	40.996131834	41.338505747	0.0048782407	0.004605	0.004513	0.004575	0.004511
20110509	MEAN	40.572390544	41.643785358	41.154707708	728241.48424	0.0098233209	41.198395387	41.251088825	41.073131839	0.0098233209	0.006144	0.006132	0.006964	0.006933
20110510	MEAN	41.082143811	42.117853582	41.829177479	809424.62464	0.016213043	41.776475645	41.829254957	41.302377937	0.0161590544	0.008469	0.008442	0.009877	0.009807
20110511	MEAN	40.873952722	42.069898825	41.316432665	911346.27507	-0.017156218	41.331403868	41.380544527	41.712120315	-0.017307106	-0.012233	-0.012696	-0.011619	-0.011871
20110512	MEAN	40.638636619	41.851921719	41.600272206	822222.28367	0.0063963181	41.544011519	41.590372521	41.172865014	0.0062617249	0.004028	0.003922	0.004319	0.004131
20110513	MEAN	40.673463352	41.845816963	40.813997106	829224.74212	-0.017114258	40.949656132	41.010659026	41.807521614	-0.017135553	-0.008902	-0.008946	-0.009009	-0.009053
20110516	MEAN	40.257772149	41.290806275	40.454073095	895039.149	-0.013849662	40.473495845	40.58071639	40.813994282	-0.013864862	-0.006952	-0.007	-0.010372	-0.010404
20110517	MEAN	39.740944642	40.657873037	40.098479943	1044097.447	-0.009333032	40.093065874	40.155358109	40.293189112	-0.009339777	-0.000633	-0.000818	-0.004038	-0.004082
20110518	MEAN	39.89395616	40.849156991	40.59024361	911294.18052	0.0151486619	40.629083066	40.689799427	40.205206897	0.0150088739	0.010736	0.01059	0.010977	0.010852
20110519	MEAN	40.328722923	41.290230057	40.733839484	884077.77077	0.0039024413	40.725071433	40.777965587	40.871547335	0.003790043	0.002342	0.002279	0.000843	0.000801
20110520	MEAN	39.961393983	41.059973639	40.40083384	860072.84527	-0.009297281	40.542005759	40.592521461	40.763054841	-0.009297281	-0.006785	-0.006833	-0.004414	-0.004492
20110523	MEAN	39.305120344	40.454486533	39.932590258	874461.17192	-0.019495799	39.880143209	39.937764986	39.888280544	-0.01958412	-0.012997	-0.013016	-0.013172	-0.013197
20110524	MEAN	39.382130974	40.34188851	39.654254585	889072.92264	-0.007252269	39.614842607	39.664212006	40.062407135	-0.007252269	-0.000394	-0.000402	-0.001002	-0.001059
20110525	MEAN	39.23814957	40.298509742	39.961317479	919918.58739	0.0120185158	39.88793702	39.964785043	39.502337564	0.0119792722	0.005075	0.005021	0.005819	0.005777
20110526	MEAN	39.345234857	40.298025143	40.081692886	896080.00571	0.0091349542	40.039457343	40.089028543	39.76294	0.0089447135	0.005325	0.005146	0.007791	0.007715
20110527	MEAN	39.986807714	40.675719943	40.331659143	699550.15429	0.0078215886	40.308199857	40.340142829	40.229292886	0.0076926886	0.00511	0.004896	0.006103	0.006001
20110531	MEAN	40.0372636	41.125782371	40.689485771	1157939.3371	0.01640204	40.677171457	40.722971629	40.7426	0.0163201657	0.010286	0.010267	0.009375	0.009344
20110601	MEAN	39.043948286	40.716700543	39.146912857	1139017.0543	-0.034306994	39.2103714	39.270885743	40.524816046	-0.034337583	-0.023067	-0.023195	-0.019626	-0.019748
20110602	MEAN	38.7775794	39.891291029	39.066633971	917790.32	0.00191908	39.209542771	39.262199971	39.415100575	0.0019105629	-0.000633	-0.000674	-0.000076	-0.0001
20110603	MEAN	38.335465743	39.303526486	38.549383171	927351.41143	-0.0170102	38.660028571	38.707114343	38.888281032	-0.0170102	-0.009285	-0.009321	-0.009502	-0.009517
20110606	MEAN	38.056380914	38.926644571	38.298518543	953154.89714	-0.011154974	38.296685771	38.363771429	38.577000029	-0.011156086	-0.012437	-0.012471	-0.013344	-0.01336
20110607	MEAN	37.9478172	38.814520029	38.160951743	878611.96	0.0000286943	38.136400257	38.194057086	38.579528571	0.0000286943	0.000266	0.000228	0.001428	0.001398
20110608	MEAN	37.474731143	38.688870029	37.997954229	1038749.9314	-0.010059774	38.028457286	38.108342514	38.092750745	-0.010129757	-0.005965	-0.006137	-0.010672	-0.010785
20110609	MEAN	37.865373714	38.830001714	38.487642857	827021.63714	0.0069544429	38.474942857	38.504285486	38.197021971	0.0069544429	0.007465	0.007455	0.005505	0.00544
20110610	MEAN	37.542349171	38.5519674	37.860671371	954067.42571	-0.014558903	37.875771429	37.935828286	38.280585657	-0.014584117	-0.014078	-0.01409	-0.011776	-0.011787
20110613	MEAN	37.5534494	38.366926	37.876028571	830508.52857	-0.002378009	37.8707428	37.910542857	37.964885429	-0.002458054	-0.000914	-0.001267	-0.005617	-0.006066
20110614	MEAN	38.044464286	38.865816	38.635070029	952358.58	0.0241829657	38.627028686	38.654285657	38.256485743	0.0241762771	0.013859	0.013807	0.014384	0.014324
20110615	MEAN	37.749352029	38.703098571	37.993857286	1054890.2143	-0.017707086	37.994000029	38.057714286	38.237342829	-0.017739823	-0.017293	-0.017351	-0.014059	-0.014182
20110616	MEAN	37.394947371	38.512887714	37.965555857	1024972.3571	0.0056882686	38.0487716	38.083457286	37.906346705	0.0055972571	-0.000112	-0.000234	-0.0008	-0.000882
20110617	MEAN	37.979269914	38.916015429	38.334142829	1132756.0629	0.0034671914	38.324171286	38.368114286	38.395871629	0.0034671914	0.002157	0.0021	0.001297	0.001134
20110620	MEAN	38.000348857	38.971867686	38.7520574	798731.68857	0.00679794	38.700285857	38.733942857	38.198077143	0.00679794	0.005339	0.005325	0.002474	0.002448
20110621	MEAN	38.604584286	39.673320829	39.415328286	952479.71714	0.0219599143	39.3846286	39.413971457	38.9954574	0.0219599143	0.015895	0.015784	0.016179	0.015986
20110622	MEAN	38.862074	39.806152314	39.072522886	863218.63143	-0.009095286	39.079400057	39.115828571	39.247943	-0.009154029	-0.005477	-0.00563	-0.003055	-0.003323
20110623	MEAN	38.004848886	39.161640143	38.967560829	1161876.4886	0.0007730257	38.928028657	38.979943143	38.598671257	0.0007730257	-0.00258	-0.002599	-0.000871	-0.000903
20110624	MEAN	38.3353546	39.452909486	38.62848	1588984.2229	-0.006595271	38.648171571	38.688057114	39.036400029	-0.006607183	-0.010571	-0.010613	-0.002417	-0.002482
20110627	MEAN	38.269016286	39.2299734	38.897698571	786276.50571	0.0106053286	38.965885771	39.003628257	38.63426937	0.0106053286	0.008068	0.008065	0.005459	0.00543
20110628	MEAN	38.899444857	39.839980286	39.702325657	815230.68571	0.0157377457	39.648200029	39.731799971	39.081562857	0.0156195714	0.013696	0.013439	0.010608	0.010381
20110629	MEAN	39.372126	40.174120029	39.8183714	870403.54286	0.0020996486	39.7978572	39.907857143	39.884665743	0.00202228	0.008714	0.008616	0.00495	0.004894
20110630	MEAN	39.746511143	40.657171971	40.366433657	969048.40857	0.0140634429	40.319085629	40.378771429	39.945771429	0.0140576886	0.009706	0.009668	0.008397	0.008367
20110701	MEAN	40.115541457	41.204253486	41.007743029	942419.72286	0.0181748029	40.923771457	40.990114486	40.4047574	0.0181408143	0.013471	0.013321	0.010064	0.009964
20110705	MEAN	40.518350029	41.249387171	40.9266	814022.42	-0.002131766	40.896742886	40.933514257	41.065988567	-0.002171211	-0.00002	-0.000057	0.000809	0.000779
20110706	MEAN	40.585745943	41.403314029	41.134571429	788962.12857	0.0066599314	41.120600057	41.174771371	40.912971429	0.0066168229	0.001148	0.000903	0.002874	0.002824
20110707	MEAN	41.138884857	42.039958886	41.722336829	921001.95714	0.0160285714	41.6758	41.726599914	41.487714257	0.0160037886	0.010618	0.010561	0.011712	0.011633
20110708	MEAN	40.817730886	41.7193954	41.448758571	838842.67143	-0.008351106	41.454857143	41.487485686	41.293094556	-0.008360026	-0.006331	-0.006334	-0.004797	-0.004814
20110711	MEAN	40.221178857	41.221292571	40.533985686	846628.68857	-0.023040989	40.554913971	40.5823714	40.9641	-0.023040989	-0.019341	-0.019358	-0.016317	-0.016329
20110712	MEAN	40.076406029	40.944388914	40.263065714	950105.00571	-0.006019029	40.379314429	40.422457029	40.590402011	-0.006019029	-0.003808	-0.003817	-0.002238	-0.002258
20110713	MEAN	40.221544257	41.138344286	40.642774857	878737.87143	0.0068690057	40.616942857	40.647257143	40.597111457	0.0067568371	0.005005	0.004897	0.007494	0.007214
20110714	MEAN	39.832408229	40.971857686	40.078408	904613.34571	-0.01599844	40.092628571	40.136799914	40.703923257	-0.016016986	-0.008041	-0.008057	-0.009534	-0.009562
20110715	MEAN	39.598311914	40.497619143	40.142914286	918689.96286	0.0042956629	40.126514314	40.175257286	40.131100114	0.0042860829	0.006169	0.006166	0.004226	0.004208
20110718	MEAN	39.209240571	40.219689714	39.584688429	886728.20571	-0.016274774	39.683714486	39.715942686	40.018051576	-0.016286794	-0.00947	-0.009498	-0.011054	-0.011087
20110719	MEAN	39.646985114	40.753539771	40.575434314	909563.83429	0.0217962457	40.516514257	40.566285714	39.975905743	0.0217962457	0.016155	0.016149	0.013523	0.013498
20110720	MEAN	40.145513457	41.002806571	40.580482857	866017.57714	-0.002004897	40.575142543	40.630142886	40.675114257	-0.002004897	0.000053	-0.000046	0.000967	0.000894
20110721	MEAN	40.430319114	41.645402	41.322114	1091625.2914	0.0138593743	41.289114229	41.3234284	40.897063066	0.0138485086	0.01225	0.012196	0.008889	0.008868
20110722	MEAN	40.605298086	41.559475429	41.099026543	969953.3	-0.00346798	41.057171429	41.158342857	41.267314257	-0.00346798	0.001441	0.001385	0.001586	0.001569
20110725	MEAN	40.4498874	41.388460543	40.940885429	856062.33714	-0.008904017	40.8885428	41.037628514	40.707257143	-0.008912929	-0.00628	-0.006287	-0.007887	-0.007896
20110726	MEAN	40.034714857	41.046113914	40.284908886	1188101.0429	-0.016820049	40.281771457	40.334999971	40.875590857	-0.016820049	-0.004539	-0.004543	-0.004068	-0.004074
20110727	MEAN	38.6907126	40.0983326	38.992593971	1514303.9971	-0.029876891	39.006085771	39.0369998	39.948221714	-0.029953789	-0.021644	-0.021727	-0.021094	-0.021165
20110728	MEAN	38.420827123	39.677171425	38.851082336	1364589.1595	-0.002686723	38.820057037	38.858831909	38.996267778	-0.002686723	-0.002921	-0.003036	-0.001403	-0.001498
20110729	MEAN	37.96797265	39.275744729	38.715869231	1320682.0199	-0.000529311	38.71680906	38.7697151	38.416775783	-0.000529311	-0.005619	-0.005658	-0.003052	-0.003083
20110801	MEAN	38.061361823	39.498322735	38.571071197	1305233.7123	-0.004563915	38.578917407	38.621794815	39.269401681	-0.004570541	-0.00361	-0.00364	-0.000879	-0.000943
20110802	MEAN	37.114217664	38.81034245	37.244532735	1564948.906	-0.037711832	37.272592593	37.304672336	38.298632393	-0.037730479	-0.025643	-0.025654	-0.021078	-0.021105
20110803	MEAN	36.246863476	38.207585641	37.752481481	1772186.6781	0.0045290741	37.5717949	37.808205128	37.310883504	0.0044466695	0.004954	0.004643	0.00226	0.002141
20110804	MEAN	35.427675499	37.659966382	35.53737037	2051600.1567	-0.056873832	35.560056923	35.588917379	37.265093419	-0.056911954	-0.050349	-0.050395	-0.047411	-0.047471
20110805	MEAN	34.43734698	36.772446382	35.406324786	2260488.5613	-0.011653627	35.500569829	35.587492877	36.386543086	-0.011705242	-0.004785	-0.004807	-0.012547	-0.01258
20110808	MEAN	32.352949544	35.30744188	32.519427066	2632746.8746	-0.089310419	32.550712251	32.675071538	34.193333618	-0.089344094	-0.068665	-0.068768	-0.072385	-0.072433
20110809	MEAN	31.832756097	34.960130798	34.677849202	2621168.1453	0.0616012137	34.507920285	34.725441595	33.200849288	0.0615568006	0.051214	0.051179	0.047193	0.047104
20110810	MEAN	32.508012821	34.633127578	32.73005698	2215975.1311	-0.058253567	32.737492906	32.800911681	33.868789345	-0.058409781	-0.038549	-0.038886	-0.029835	-0.029925
20110811	MEAN	32.587182621	35.002430484	34.382535613	1941125.0313	0.0550972251	34.238888889	34.32689453	33.019515726	0.0550054046	0.045248	0.04504	0.037437	0.037071
20110812	MEAN	33.726124786	35.228708775	34.41408849	1326210.735	0.0078466809	34.408404558	34.468718006	34.721224986	0.0077890855	0.004764	0.004744	0.004185	0.004153
20110815	MEAN	34.284686325	35.392828718	35.133627066	1148247.7607	0.0259545926	35.069116809	35.11017094	34.698074587	0.0259161453	0.022829	0.02273	0.02302	0.022971
20110816	MEAN	33.897332536	35.189731368	34.39985755	1207637.9886	-0.017891094	34.343361795	34.409629943	34.76888886	-0.017936271	-0.010894	-0.011038	-0.012918	-0.012961
20110817	MEAN	33.724406296	35.067306695	34.153433191	1054406.8148	-0.002560621	34.142535698	34.189116809	34.588191738	-0.002740889	0.000845	0.000641	0.000679	0.000567
20110818	MEAN	31.606805128	33.392527863	32.059807977	1701863.0427	-0.06392245	32.073418803	32.123789174	33.099957208	-0.064042191	-0.04531	-0.04535	-0.041324	-0.041372
20110819	MEAN	31.227304872	32.795653276	31.623475783	1403107.735	-0.016600721	31.618575755	31.675128177	31.598715726	-0.016600721	-0.015358	-0.015399	-0.012201	-0.012245
20110822	MEAN	31.391987293	32.85180963	31.855541282	1242445.1168	0.0025317037	31.718461396	31.854244986	32.445227977	0.0025085356	0.000037	-1E-6	-0.002608	-0.002681
20110823	MEAN	31.679287749	33.565088319	33.485672308	1273393.5014	0.0505055043	33.389658348	33.479430114	32.00828661	0.0504552991	0.033737	0.033725	0.029031	0.028999
20110824	MEAN	32.966563533	34.380551168	34.042336011	1119872.3675	0.0220421197	33.947464416	34.074045726	33.418632137	0.0219871652	0.011553	0.011433	0.008018	0.007909
20110825	MEAN	32.726090313	34.52295265	32.92095698	1167620.8262	-0.026396909	32.919373248	32.979771909	34.280578063	-0.02646759	-0.015903	-0.015921	-0.015381	-0.015405
20110826	MEAN	32.245759801	34.134692051	33.866837322	1118738.3276	0.0300197407	33.845014245	33.914529886	32.793714286	0.0299898604	0.016437	0.016341	0.015544	0.015529
20110829	MEAN	34.091104843	35.466308091	35.3411151	937987.79772	0.0500716895	35.305669516	35.331880484	34.321356097	0.0498648405	0.029617	0.029507	0.031522	0.031448
20110830	MEAN	34.511252991	35.803722222	35.467706553	1007908.792	0.0056981368	35.406723647	35.474387464	35.2337428	0.0055929516	0.00376	0.00357	0.004724	0.004626
20110831	MEAN	34.916573504	36.305614986	35.472549915	1156741.6667	-0.002027764	35.406210883	35.45829057	35.699928775	-0.002068892	0.005091	0.004997	0.003022	0.002966
20110901	MEAN	34.27294584	35.81588265	34.439601168	1059129.8348	-0.028844818	34.42267812	34.52461547	35.328296296	-0.028874137	-0.012121	-0.012218	-0.013773	-0.013873
20110902	MEAN	32.848293162	34.182216781	32.958276353	986193.80057	-0.04027155	33.100512877	33.187093704	33.795272436	-0.04027155	-0.024626	-0.024661	-0.022464	-0.022485
20110906	MEAN	31.588834815	33.021817208	32.727562137	1213707.4644	-0.008542265	32.704387464	32.746096923	32.033561396	-0.008542265	-0.008132	-0.00817	-0.008986	-0.009007
20110907	MEAN	32.972842536	34.300521624	34.001709345	1088739.9687	0.0411689715	34.063589829	34.115327322	33.540293286	0.0410698319	0.029134	0.028946	0.027153	0.027053
20110908	MEAN	33.007045613	34.25327265	33.216726496	1207841.8262	-0.022578547	33.206524274	33.260626752	33.809843618	-0.022600764	-0.010869	-0.01091	-0.012275	-0.012366
20110909	MEAN	31.824870655	33.147878091	32.061396296	1459760.396	-0.03008186	32.172450285	32.215014217	32.892977257	-0.030092111	-0.026579	-0.026591	-0.021056	-0.021064
